ds,crop,y
2023-10-24,onion,3042.281040189125
2023-10-25,onion,3222.118275261324
2023-10-26,onion,3354.661771720613
2023-10-27,onion,3763.301721854305
2023-10-28,onion,3848.04
2023-10-29,onion,4028.633333333333
2023-10-30,onion,4266.328433515483
2023-10-31,onion,4487.410960784314
2023-11-01,onion,4425.333435700576
2023-11-02,onion,4410.198996655518
2023-11-03,onion,4320.631493506494
2023-11-04,onion,4322.722120658135
2023-11-05,onion,4140.651685393258
2023-11-06,onion,4167.768204697987
2023-11-07,onion,4142.455528052805
2023-11-08,onion,4229.442244224422
2023-11-09,onion,4946.046793760832
2023-11-10,onion,4210.929411764706
2023-11-11,onion,4268.663841807909
2023-11-12,onion,4132.55376344086
2023-11-13,onion,4541.463722397476
2023-11-14,onion,4484.87962962963
2023-11-15,onion,4285.366594360087
2023-11-16,onion,4199.417153996102
2023-11-17,onion,4178.346083788707
2023-11-18,onion,4089.3812260536397
2023-11-19,onion,3971.4641744548285
2023-11-20,onion,4061.67645320197
2023-11-21,onion,4050.3793421052633
2023-11-22,onion,3996.6619117647056
2023-11-23,onion,3978.75646179402
2023-11-24,onion,3938.0243055555557
2023-11-25,onion,3960.8736616702354
2023-11-26,onion,3832.7954545454545
2023-11-27,onion,3957.649087221095
2023-11-28,onion,4021.1380889621087
2023-11-29,onion,4024.3824794745487
2023-11-30,onion,3984.045150976909
2023-12-01,onion,4054.9980430528376
2023-12-02,onion,3972.0366795366795
2023-12-03,onion,3829.2033333333334
2023-12-04,onion,3964.177394034537
2023-12-05,onion,3894.668358714044
2023-12-06,onion,3869.9447236180904
2023-12-07,onion,3911.493650793651
2023-12-08,onion,3800.7400318979267
2023-12-09,onion,3682.444219066937
2023-12-10,onion,3635.7909090909093
2023-12-11,onion,3593.3776683087026
2023-12-12,onion,3461.1983050847457
2023-12-13,onion,3348.1134868421054
2023-12-14,onion,3331.542949756888
2023-12-15,onion,3243.701095461659
2023-12-16,onion,3142.9883720930234
2023-12-17,onion,2964.041297935103
2023-12-18,onion,2904.305194805195
2023-12-19,onion,3471.287066246057
2023-12-20,onion,2901.343804537522
2023-12-21,onion,2773.6982055464928
2023-12-22,onion,2668.572139303483
2023-12-23,onion,2687.048780487805
2023-12-24,onion,2989.964285714286
2023-12-25,onion,2723.8333333333335
2023-12-26,onion,2499.9321739130437
2023-12-27,onion,2566.051839464883
2023-12-28,onion,2485.106209150327
2023-12-29,onion,2420.4339314845024
2023-12-30,onion,2361.986866791745
2023-12-31,onion,2330.843137254902
2024-01-01,onion,2256.695481335953
2024-01-02,onion,2279.964285714286
2024-01-03,onion,2483.171985815603
2024-01-04,onion,2414.364864864865
2024-01-05,onion,2390.7561779242174
2024-01-06,onion,2394.739054290718
2024-01-07,onion,2394.0745762711863
2024-01-08,onion,2403.6779089376055
2024-01-09,onion,2343.527777777778
2024-01-10,onion,2357.789655172414
2024-01-11,onion,2411.7084805653712
2024-01-12,onion,2369.910994764398
2024-01-13,onion,2348.3814898419864
2024-01-14,onion,2442.1841155234656
2024-01-15,onion,2436.5077519379847
2024-01-16,onion,2339.7589928057555
2024-01-17,onion,2248.539568345324
2024-01-18,onion,2187.8661016949154
2024-01-19,onion,2206.5546357615895
2024-01-20,onion,2173.1698473282445
2024-01-21,onion,2314.68085106383
2024-01-22,onion,2290.5536105032825
2024-01-23,onion,2089.199275362319
2024-01-24,onion,2050.4361525704808
2024-01-25,onion,2047.031683168317
2024-01-26,onion,2134.9574468085107
2024-01-27,onion,2067.1726755218215
2024-01-28,onion,1986.7401315789473
2024-01-29,onion,1968.8377483443708
2024-01-30,onion,1961.3264248704663
2024-01-31,onion,1932.3131672597865
2024-02-01,onion,1895.2495667244368
2024-02-02,onion,1916.9296
2024-02-03,onion,1871.76
2024-02-04,onion,1853.1737704918032
2024-02-05,onion,1884.5544388609715
2024-02-06,onion,1847.3840947546532
2024-02-07,onion,1849.2662229617304
2024-02-08,onion,1823.4654300168634
2024-02-09,onion,1871.0259515570933
2024-02-10,onion,1752.387029288703
2024-02-11,onion,1784.8482972136223
2024-02-12,onion,1788.0152027027027
2024-02-13,onion,1683.7657992565055
2024-02-14,onion,1773.6035398230088
2024-02-15,onion,1723.211703958692
2024-02-16,onion,1770.7760683760685
2024-02-17,onion,1747.0922509225093
2024-02-18,onion,1728.7718120805368
2024-02-19,onion,1843.8014705882354
2024-02-20,onion,1869.0761421319796
2024-02-21,onion,1883.0665557404327
2024-02-22,onion,1894.6194539249148
2024-02-23,onion,2315.086956521739
2024-02-24,onion,1878.8957055214723
2024-02-25,onion,1876.8655172413794
2024-02-26,onion,1960.8763837638376
2024-02-27,onion,1981.3460898502497
2024-02-28,onion,1984.6861063464837
2024-02-29,onion,1974.25
2024-03-01,onion,1993.6994727592266
2024-03-02,onion,1930.9425493716337
2024-03-03,onion,1916.6827586206896
2024-03-04,onion,1971.8646864686468
2024-03-05,onion,1964.3917525773195
2024-03-06,onion,2011.142857142857
2024-03-07,onion,2036.4965156794426
2024-03-08,onion,1956.7636363636364
2024-03-09,onion,1952.9130434782608
2024-03-10,onion,1995.3184931506848
2024-03-11,onion,2013.7120141342757
2024-03-12,onion,2013.5688816855754
2024-03-13,onion,1981.4356617647059
2024-03-14,onion,1996.8908507223114
2024-03-15,onion,2007.1195652173913
2024-03-16,onion,2023.3010380622836
2024-03-17,onion,1976.030959752322
2024-03-18,onion,1960.372239747634
2024-03-19,onion,1941.624213836478
2024-03-20,onion,1988.2933753943219
2024-03-21,onion,1959.2925278219395
2024-03-22,onion,1933.9734219269103
2024-03-23,onion,2003.2170781893003
2024-03-24,onion,2021.1351351351352
2024-03-25,onion,2147.200668896321
2024-03-26,onion,1965.2936802973977
2024-03-27,onion,1906.4045534150614
2024-03-28,onion,1873.8219696969697
2024-03-29,onion,1890.8135593220338
2024-03-30,onion,1967.142578125
2024-03-31,onion,1845.9590163934427
2024-04-01,onion,1998.6748768472905
2024-04-02,onion,1763.7172236503857
2024-04-03,onion,1913.5771324863883
2024-04-04,onion,1934.1614583333333
2024-04-05,onion,1947.5955459272095
2024-04-06,onion,1906.266304347826
2024-04-07,onion,1834.3630573248408
2024-04-08,onion,1960.1575984990618
2024-04-09,onion,1986.741052631579
2024-04-10,onion,1951.4794188861986
2024-04-11,onion,2042.6952141057934
2024-04-12,onion,2011.0946680497925
2024-04-13,onion,1880.0043196544277
2024-04-14,onion,1841.7465277777778
2024-04-15,onion,1872.2920257826886
2024-04-16,onion,1955.524109014675
2024-04-17,onion,2028.9075425790754
2024-04-18,onion,1945.4747975708503
2024-04-19,onion,1866.12118491921
2024-04-20,onion,1935.510455373406
2024-04-21,onion,1863.599348534202
2024-04-22,onion,1885.2613913043479
2024-04-23,onion,1960.8420037105752
2024-04-24,onion,1911.7889610389611
2024-04-25,onion,1853.6989795918366
2024-04-26,onion,1844.9952112676058
2024-04-27,onion,1916.0730520646318
2024-04-28,onion,1818.1133720930231
2024-04-29,onion,1856.029902120718
2024-04-30,onion,1814.5122377622379
2024-05-01,onion,1829.738
2024-05-02,onion,1889.7467320261437
2024-05-03,onion,1887.0177133655395
2024-05-04,onion,1859.5852487961479
2024-05-05,onion,1824.5477528089887
2024-05-06,onion,1932.3465348101265
2024-05-07,onion,1952.8950168350166
2024-05-08,onion,1979.4767660910518
2024-05-09,onion,1920.8173228346457
2024-05-10,onion,1991.877472727273
2024-05-11,onion,1933.4114638783271
2024-05-12,onion,1950.2319277108434
2024-05-13,onion,2003.177570093458
2024-05-14,onion,1935.0533117932148
2024-05-15,onion,1906.8630188679244
2024-05-16,onion,1906.702640625
2024-05-17,onion,1911.871951219512
2024-05-18,onion,1862.8851913477538
2024-05-19,onion,1848.7088607594937
2024-05-20,onion,1918.1323283082077
2024-05-21,onion,1865.8051118210863
2024-05-22,onion,1927.1609756097562
2024-05-23,onion,1998.0968342644321
2024-05-24,onion,1917.4974880763116
2024-05-25,onion,1942.6966026871403
2024-05-26,onion,1875.6309523809523
2024-05-27,onion,1927.8692520325205
2024-05-28,onion,1920.7489012738854
2024-05-29,onion,1901.40112
2024-05-30,onion,1944.844412238325
2024-05-31,onion,1933.572483108108
2024-06-01,onion,2005.4425046728973
2024-06-02,onion,1928.3639053254437
2024-06-03,onion,1995.898668831169
2024-06-04,onion,2006.342013888889
2024-06-05,onion,2087.1209677419356
2024-06-06,onion,2098.909456
2024-06-07,onion,2081.9565451664025
2024-06-08,onion,2085.401941747573
2024-06-09,onion,2087.0140449438204
2024-06-10,onion,2241.5858267716535
2024-06-11,onion,2326.95475
2024-06-12,onion,2385.530844155844
2024-06-13,onion,2388.090512396694
2024-06-14,onion,2500.090425531915
2024-06-15,onion,2490.7174348697395
2024-06-16,onion,2482.068
2024-06-17,onion,2579.402380952381
2024-06-18,onion,2244.2807283763277
2024-06-19,onion,2356.6594142857143
2024-06-20,onion,2432.4086490250697
2024-06-21,onion,2485.1873278236912
2024-06-22,onion,2392.030607028754
2024-06-23,onion,2282.8945054945057
2024-06-24,onion,2537.857538035961
2024-06-25,onion,2559.816011235955
2024-06-26,onion,2562.570125698324
2024-06-27,onion,2614.8807777777774
2024-06-28,onion,2570.8
2024-06-29,onion,2544.9893292682927
2024-06-30,onion,2291.1134020618556
2024-07-01,onion,2660.999150805271
2024-07-02,onion,2642.6432584269664
2024-07-03,onion,2676.525658807212
2024-07-04,onion,2761.5219178082193
2024-07-05,onion,2757.2183240223467
2024-07-06,onion,2724.3594217207337
2024-07-07,onion,2444.8533653846152
2024-07-08,onion,3331.0144568245123
2024-07-09,onion,3347.617606602476
2024-07-10,onion,3334.9669876203575
2024-07-11,onion,3299.556156968877
2024-07-12,onion,3312.202005730659
2024-07-13,onion,3281.7462932454696
2024-07-14,onion,3377.927400468384
2024-07-15,onion,3324.515950069348
2024-07-16,onion,3522.8281829419034
2024-07-17,onion,3556.553630952381
2024-07-18,onion,3430.0593434343436
2024-07-19,onion,3437.113493064313
2024-07-20,onion,3429.836627140975
2024-07-21,onion,3662.64
2024-07-22,onion,3461.0508905852416
2024-07-23,onion,3444.4400494437577
2024-07-24,onion,3444.0446096654273
2024-07-25,onion,3430.0399002493764
2024-07-26,onion,3461.5593275217934
2024-07-27,onion,3474.3824324324323
2024-07-28,onion,3629.2520325203254
2024-07-29,onion,3453.887577720207
2024-07-30,onion,3423.7878221649485
2024-07-31,onion,3435.4743307086615
2024-08-01,onion,3414.235194300518
2024-08-02,onion,3427.2234438775513
2024-08-03,onion,3409.74810298103
2024-08-04,onion,3540.611881188119
2024-08-05,onion,3387.4232953105197
2024-08-06,onion,3432.00625
2024-08-07,onion,3429.7301012658227
2024-08-08,onion,3428.1922069825437
2024-08-09,onion,3460.3388945362135
2024-08-10,onion,3485.549929676512
2024-08-11,onion,3592.221782178218
2024-08-12,onion,3571.6742424242425
2024-08-13,onion,3611.2110817941953
2024-08-14,onion,3701.615871428571
2024-08-15,onion,3854.6103896103896
2024-08-16,onion,3745.0002319236014
2024-08-17,onion,3781.038961038961
2024-08-18,onion,4151.455470737914
2024-08-19,onion,3969.677471636953
2024-08-20,onion,3763.4375
2024-08-21,onion,3815.2395646258506
2024-08-22,onion,3856.323037323037
2024-08-23,onion,3935.596338028169
2024-08-24,onion,4008.7166666666667
2024-08-25,onion,4309.609223300971
2024-08-26,onion,4121.512939346811
2024-08-27,onion,4070.923540290621
2024-08-28,onion,4074.780678851175
2024-08-29,onion,4099.716111817027
2024-08-30,onion,4137.034956304619
2024-08-31,onion,4109.674521354934
2024-09-01,onion,4391.015317286652
2024-09-02,onion,4297.04318488529
2024-09-03,onion,4212.179831824062
2024-09-04,onion,4267.819924050633
2024-09-05,onion,4263.277730673317
2024-09-06,onion,4285.1794536213465
2024-09-07,onion,4387.953555878084
2024-09-08,onion,4523.805031446541
2024-09-09,onion,4320.2960102960105
2024-09-10,onion,4323.9562125
2024-09-11,onion,4342.012123893805
2024-09-12,onion,4353.8303221649485
2024-09-13,onion,4383.409177545692
2024-09-14,onion,4415.5389296636085
2024-09-15,onion,4650.755148741418
2024-09-16,onion,4521.7730158730155
2024-09-17,onion,4552.613764044944
2024-09-18,onion,4619.669490196078
2024-09-19,onion,4594.301941992434
2024-09-20,onion,4573.230673316708
2024-09-21,onion,4573.35593220339
2024-09-22,onion,4880.1287128712875
2024-09-23,onion,4674.572827417381
2024-09-24,onion,4663.121739130434
2024-09-25,onion,4672.180285343709
2024-09-26,onion,4624.9465174129355
2024-09-27,onion,4654.906977329975
2024-09-28,onion,4668.829096045198
2024-09-29,onion,4909.670707070707
2024-09-30,onion,4620.511869281046
2024-10-01,onion,4644.267162726008
2024-10-02,onion,4718.595993322204
2024-10-03,onion,4610.591486658196
2024-10-04,onion,4629.041687817259
2024-10-05,onion,4607.382352941177
2024-10-06,onion,4803.1557377049185
2024-10-07,onion,4656.915436241611
2024-10-08,onion,4682.051246537396
2024-10-09,onion,4556.806268068331
2024-10-10,onion,4577.270577181208
2024-10-11,onion,4668.465014577259
2024-10-12,onion,4731.9901315789475
2024-10-13,onion,4725.59670781893
2024-10-14,onion,4607.8038961038965
2024-10-15,onion,4538.3159947984395
2024-10-16,onion,4579.539869281046
2024-10-17,onion,4605.196698762035
2024-10-18,onion,4530.3823067173635
2024-10-19,onion,4579.509090909091
2024-10-20,onion,4808.413306451613
2024-10-21,onion,4578.555837563452
2024-10-22,onion,4600.979892761394
2024-10-23,onion,4651.843870967742
2024-10-24,onion,4610.432098765432
2024-10-25,onion,4599.496314496315
2024-10-26,onion,4626.429740791269
2024-10-27,onion,4756.039583333333
2024-10-28,onion,4666.100257069409
2024-10-29,onion,4665.927677329624
2024-10-30,onion,4758.350547730829
2024-10-31,onion,4971.79706601467
2024-11-01,onion,4938.917733089579
2024-11-02,onion,4801.655058043118
2024-11-03,onion,4800.91932059448
2024-11-04,onion,4733.104895104895
2024-11-05,onion,4750.994557823129
2024-11-06,onion,4787.4327563249
2024-11-07,onion,4846.594663278272
2024-11-08,onion,4930.718467336684
2024-11-09,onion,5020.040644699141
2024-11-10,onion,5265.69900990099
2024-11-11,onion,5117.384905660378
2024-11-12,onion,5108.254851228978
2024-11-13,onion,5041.941207115629
2024-11-14,onion,5174.3483965014575
2024-11-15,onion,5209.043936731107
2024-11-16,onion,5099.876306620209
2024-11-17,onion,5430.052369077307
2024-11-18,onion,4972.730659340659
2024-11-19,onion,4901.39652870494
2024-11-20,onion,4939.072625698324
2024-11-21,onion,4807.767879548306
2024-11-22,onion,4710.945121328225
2024-11-23,onion,4836.838397790055
2024-11-24,onion,4928.058350100604
2024-11-25,onion,4683.783972772278
2024-11-26,onion,4748.355696202531
2024-11-27,onion,4705.706030150754
2024-11-28,onion,4721.141191709845
2024-11-29,onion,4631.1240063593
2024-11-30,onion,4262.673563218391
2024-12-01,onion,3992.075
2024-12-02,onion,4741.105960264901
2024-12-03,onion,4678.866580310881
2024-12-04,onion,4737.7266754270695
2024-12-05,onion,4598.86987113402
2024-12-06,onion,4709.233548387097
2024-12-07,onion,4703.479082321188
2024-12-08,onion,4969.839175257732
2024-12-09,onion,4696.595578673602
2024-12-10,onion,4694.924554183814
2024-12-11,onion,4741.131614654003
2024-12-12,onion,4596.265279583875
2024-12-13,onion,4576.07783887468
2024-12-14,onion,4628.228070175439
2024-12-15,onion,4752.552419354839
2024-12-16,onion,4404.1709183673465
2024-12-17,onion,4261.988693467337
2024-12-18,onion,4141.44055068836
2024-12-19,onion,3965.1918316831684
2024-12-20,onion,3829.4248143564355
2024-12-21,onion,3764.8209150326797
2024-12-22,onion,3997.1743486973946
2024-12-23,onion,3997.1743486973946
2024-12-24,onion,3473.3606789250352
2024-12-25,onion,3429.9449081803004
2024-12-26,onion,3377.352564102564
2024-12-27,onion,3363.221204188482
2024-12-28,onion,3364.7128427128428
2024-12-29,onion,3504.3829787234044
2024-12-30,onion,3367.60900140647
2024-12-31,onion,3332.1462290502795
2019-01-01,potato,810.083916083916
2019-01-02,potato,760.459595959596
2019-01-03,potato,774.3756260434056
2019-01-04,potato,801.19
2019-01-05,potato,812.5711805555555
2019-01-06,potato,733.0687022900763
2019-01-07,potato,812.042372881356
2019-01-08,potato,708.2156133828996
2019-01-09,potato,718.7482394366198
2019-01-10,potato,813.3491525423728
2019-01-11,potato,790.8601398601398
2019-01-12,potato,724.431640625
2019-01-13,potato,726.3090452261307
2019-01-14,potato,796.9050966608085
2019-01-15,potato,774.8199643493762
2019-01-16,potato,796.5934426229509
2019-01-17,potato,796.2798013245033
2019-01-18,potato,779.8316498316499
2019-01-19,potato,780.7504273504273
2019-01-20,potato,709.2691358024691
2019-01-21,potato,796.8513071895425
2019-01-22,potato,781.1735395189004
2019-01-23,potato,796.5234113712374
2019-01-24,potato,793.32
2019-01-25,potato,778.128813559322
2019-01-26,potato,715.974025974026
2019-01-27,potato,691.9351351351352
2019-01-28,potato,766.7188019966723
2019-01-29,potato,772.5804311774461
2019-01-30,potato,767.6306913996627
2019-01-31,potato,781.4833333333333
2019-02-01,potato,754.3079584775087
2019-02-02,potato,772.9349736379613
2019-02-03,potato,696.2415584415585
2019-02-04,potato,760.6794657762938
2019-02-05,potato,748.035294117647
2019-02-06,potato,728.456228956229
2019-02-07,potato,750.8924914675767
2019-02-08,potato,747.3544973544973
2019-02-09,potato,703.4223484848485
2019-02-10,potato,672.4205128205128
2019-02-11,potato,755.2524429967426
2019-02-12,potato,747.0226171243942
2019-02-13,potato,748.294214876033
2019-02-14,potato,753.2744425385935
2019-02-15,potato,745.4559322033898
2019-02-16,potato,755.6521739130435
2019-02-17,potato,655.6666666666666
2019-02-18,potato,696.0869565217391
2019-02-19,potato,749.3138686131387
2019-02-20,potato,750.7313691507799
2019-02-21,potato,752.7152428810721
2019-02-22,potato,753.9131886477462
2019-02-23,potato,753.5503472222222
2019-02-24,potato,667.6565656565657
2019-02-25,potato,732.016694490818
2019-02-26,potato,721.3524451939292
2019-02-27,potato,734.5275862068966
2019-02-28,potato,763.031894934334
2019-03-01,potato,756.4179104477612
2019-03-02,potato,733.7368421052631
2019-03-03,potato,676.6611570247934
2019-03-04,potato,696.2082514734774
2019-03-05,potato,755.1644951140065
2019-03-06,potato,743.0614886731391
2019-03-07,potato,750.9831365935919
2019-03-08,potato,762.4322033898305
2019-03-09,potato,708.6673189823874
2019-03-10,potato,694.5219638242894
2019-03-11,potato,755.6622950819672
2019-03-12,potato,746.0096774193548
2019-03-13,potato,754.5971107544141
2019-03-14,potato,780.3252032520326
2019-03-15,potato,765.8006644518273
2019-03-16,potato,768.0539629005059
2019-03-17,potato,695.7058823529412
2019-03-18,potato,769.2313787638669
2019-03-19,potato,748.257281553398
2019-03-20,potato,786.6082862523541
2019-03-21,potato,846.8064516129032
2019-03-22,potato,773.9142300194932
2019-03-23,potato,780.4116638078902
2019-03-24,potato,696.7384987893463
2019-03-25,potato,784.354943273906
2019-03-26,potato,761.6426332288402
2019-03-27,potato,777.3006430868168
2019-03-28,potato,795.9244663382594
2019-03-29,potato,781.8227194492255
